bin_mid,avg_sample_graph,avg_participant,cd_participant,uc_participant,nonibd_participant
0.12188442211055275,1.1761232470617233,1.1723701425512294,1.2043590565827724,1.2305263577992134,1.0437496748967416
0.12685929648241207,1.1913583380807715,1.1855639865530656,1.249116763898506,1.2560839339929983,0.9819779369196036
0.13183417085427135,1.1990486805711242,1.2244135063688453,1.2943794671418194,1.3313069377116842,0.9665250071790814
0.13680904522613066,1.2150272350621747,1.2140696726320785,1.2858072678700052,1.2867359626663695,0.9922670394426536
0.14178391959798997,1.2174858988804724,1.2151349890059178,1.253682079469519,1.2780310834662671,1.0684335521985888
0.14675879396984925,1.294115545690527,1.3122471948152088,1.4381099938733264,1.2831638502887261,1.1037610556955402
0.15173366834170854,1.2694775355813497,1.2714818356340278,1.3188445432534908,1.338637355476354,1.1029125673169924
0.15670854271356785,1.2575014652315333,1.277243185201534,1.3987849654688773,1.2416330285333725,1.0845976346891384
0.16168341708542713,1.2626491086055576,1.2730616455692492,1.3889295829584964,1.2521210994025003,1.074400857705407
0.16665829145728644,1.3096230237782645,1.3361186006404617,1.43079294547342,1.3099451874696024,1.1842526450049933
0.17163316582914573,1.2894365665591778,1.2968259927746233,1.3520202445026062,1.3813602835175232,1.0931436347482337
0.176608040201005,1.3658535461327823,1.3842184516232863,1.4356923207368992,1.4630653519864423,1.1942530490626966
0.18158291457286432,1.2801239219697942,1.2850638451498262,1.3399733770477116,1.3377344180695456,1.118694853515754
0.18655778894472363,1.333036389316453,1.363767337918097,1.4529590961971834,1.3987898458890526,1.1518341397225966
0.19153266331658292,1.3370784953106956,1.3676516944486883,1.424305196370423,1.414129099974534,1.2050748766847603
0.1965075376884422,1.3467700862615295,1.3580338397982237,1.4009268291035155,1.3380414330747483,1.2986154835074435
0.2014824120603015,1.3589694190845452,1.389833187850576,1.4854558884868911,1.3888473746276118,1.207080855730316
0.20645728643216082,1.3998452608609007,1.4220110066287919,1.4972179872651636,1.434441706343851,1.2630390826568545
0.2114321608040201,1.400556040555581,1.4335331981751138,1.521437589708439,1.4452943627881047,1.2509157168268066
0.2164070351758794,1.433092952314875,1.4486289825547818,1.5195396945138555,1.4566564082749303,1.3029998144948545
0.2213819095477387,1.446165105980071,1.4645635559477395,1.5737312970834927,1.4189312009031947,1.3072783095842266
0.22635678391959801,1.4946099038014675,1.5022941229322275,1.6117113639884244,1.4355360002197204,1.3689049548001277
0.2313316582914573,1.434015377222306,1.4400548529689328,1.4885583529135724,1.4721541611975817,1.3097412281961853
0.23630653266331658,1.501613931657365,1.5071215235767081,1.5725924565217293,1.5593012160745823,1.3210085458002732
0.24128140703517587,1.483365292522163,1.4950169811590963,1.5307209791765661,1.553821270746097,1.3585043431405017
0.24625628140703518,1.4616229285012083,1.460171893980986,1.4899178190475095,1.4802958399422441,1.3797482542823754
0.2512311557788945,1.5055463713756332,1.5274384453757206,1.5264513030083364,1.602482893054949,1.4427470487600418
0.25620603015075377,1.4488998191078168,1.4614919783315905,1.4990077816361336,1.5096691119328811,1.3337572024367503
0.26118090452261306,1.4956982138888808,1.5030039855312898,1.5043859583556922,1.5056306436863867,1.4973155860746357
0.2661557788944724,1.4995130655479096,1.5138936241520156,1.5216227118465617,1.5525568011015212,1.454418635951535
0.2711306532663317,1.4556099242486065,1.4923534430704344,1.516430543487443,1.4909786087739119,1.4476376741490984
0.27610552763819096,1.4832167214860614,1.4894532362024622,1.5060743708545592,1.4456779726578501,1.5079994351922115
0.28108040201005025,1.472720282321285,1.4670992091556785,1.485859376612603,1.4670636774054593,1.431062962219538
0.28605527638190953,1.502499047156701,1.5156153451114383,1.5052707089029302,1.549459365835575,1.4964580831384113
0.29103015075376887,1.5161553284322555,1.5295091422324174,1.5613342959067842,1.5520210714530207,1.4423316206810162
0.29600502512562815,1.5847832398803061,1.5943252631626166,1.6050216862523496,1.6180116687237958,1.5464247508040774
0.30097989949748744,1.6031888674766115,1.6105156886575354,1.625929333620319,1.6151519807965171,1.5755244958764343
0.3059547738693468,1.6613172489966719,1.65564382464951,1.6456816904219709,1.6534645494419327,1.6773163234035204
0.31092964824120606,1.6795195308933157,1.6794482677993865,1.6493970391098824,1.6828856810886235,1.733272846099313
0.31590452261306534,1.6780268420958995,1.686212024734007,1.6429624497237378,1.755049745140322,1.6899561454387766
0.3208793969849246,1.6684248304674718,1.6711270276857892,1.6274884338209348,1.706100689151499,1.714693175734691
0.3258542713567839,1.6950147771559603,1.703666629137846,1.622054440304155,1.7279259632368034,1.8326216067807601
0.3308291457286432,1.7093241337992917,1.7258078664372076,1.6747368759656351,1.7313359988198191,1.817642695364142
0.33580402010050253,1.8086595702378816,1.808662229433234,1.7818594287202996,1.8342139640434365,1.8307233062540278
0.3407788944723618,1.8008149137762688,1.8103314709556346,1.7837019658472897,1.8067346590973195,1.865692225231277
0.3457537688442211,1.8917164874598615,1.8985763037411099,1.8465247049422309,1.894669515884927,2.003183364342241
0.35072864321608044,1.9476367437771533,1.9532861889978348,1.9307327031415897,1.9449692049178995,2.0062547972751528
0.3557035175879397,2.0899871234885548,2.0978787696608747,2.0183116131346615,2.0468936815377656,2.3097214800456425
0.360678391959799,2.822859417988148,2.8428387291807713,2.7983386427492936,2.7640924876428135,3.0192768664004865
0.3656532663316583,2.46279977987747,2.4484180537810496,2.304512299048383,2.3815338975320177,2.8023339162465977
0.3706281407035176,1.7573990901210568,1.7486540816997596,1.605338053552015,1.7403944963056286,2.0337921189771113
0.3756030150753769,1.4783068325993596,1.484113001109693,1.3740689636728134,1.4039319119702176,1.7882527913415491
0.3805778894472362,1.345800522086138,1.3580525722075083,1.2835488141652482,1.2472438207690209,1.6291852816408796
0.3855527638190955,1.2532647941653587,1.2575098053437874,1.1492040246660424,1.2251857518373648,1.5030871376160932
0.3905276381909548,1.139165592940761,1.1423616808795456,1.0182043117564858,1.1600535211714935,1.3607121903947208
0.3955025125628141,1.1321760220721797,1.1507442470243312,1.0421197678480254,1.107532958722471,1.4094966550193742
0.4004773869346734,1.0911525655945205,1.1015014186940417,0.9617710306817925,1.1514940301280143,1.3125299209091676
0.40545226130653267,1.0123504336446552,1.017949271629753,0.9256052603570503,0.9908962268202229,1.2267489603959478
0.41042713567839195,0.9791416337567542,0.9797754134633723,0.8510309322131759,1.0017876904801308,1.2019621731559516
